,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,90.1,- - -,397.0,91.0,17.0,2.0,42.0,41.0,9.0,40.0,7.0,3.0,80.0,0.257,0.339,0.398,0.318,7.97,3.99,2.0,0.9,20.2,10.1,10.1,- - -,1.45,0.309,75.8,4.09,4.42
1,Total,vs R,117.1,- - -,491.0,103.0,23.0,1.0,62.0,60.0,15.0,42.0,3.0,1.0,106.0,0.23,0.299,0.394,0.298,8.13,3.22,2.52,1.15,21.6,8.6,13.0,- - -,1.24,0.269,67.2,4.1,4.15
