,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,432.2,- - -,1659.0,299.0,62.0,6.0,126.0,119.0,38.0,96.0,1.0,9.0,590.0,0.192,0.246,0.317,0.249,12.27,2.0,6.15,0.79,35.6,5.8,29.8,- - -,0.91,0.282,79.3,2.25,2.21
1,Total,vs R,1626.2,- - -,6436.0,1236.0,233.0,18.0,465.0,422.0,101.0,431.0,26.0,22.0,1654.0,0.207,0.265,0.307,0.254,9.15,2.38,3.84,0.56,25.7,6.7,19.0,- - -,1.02,0.268,79.1,2.71,3.11
