,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,396.2,5.11,1757.0,435.0,90.0,7.0,247.0,225.0,47.0,135.0,8.0,23.0,286.0,0.272,0.341,0.432,0.337,6.49,3.06,2.12,1.07,16.3,7.7,8.6,0.272,1.44,0.307,65.6,4.4,4.24
1,Total,Away,364.1,5.58,1627.0,422.0,85.0,14.0,254.0,226.0,50.0,124.0,6.0,19.0,252.0,0.284,0.35,0.469,0.354,6.23,3.06,2.03,1.24,15.5,7.6,7.9,0.284,1.5,0.315,62.8,4.68,4.39
