,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,389.1,- - -,1721.0,393.0,72.0,12.0,185.0,165.0,40.0,192.0,12.0,9.0,328.0,0.259,0.347,0.405,0.328,7.58,4.44,1.71,0.92,19.1,11.2,7.9,- - -,1.5,0.306,76.0,4.34,4.29
1,Total,vs R,412.2,- - -,1669.0,334.0,52.0,4.0,143.0,138.0,25.0,108.0,8.0,36.0,456.0,0.219,0.29,0.312,0.268,9.95,2.36,4.22,0.55,27.3,6.5,20.9,- - -,1.07,0.296,75.6,2.77,3.14
