,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,110.0,- - -,504.0,128.0,28.0,5.0,76.0,66.0,17.0,60.0,6.0,6.0,58.0,0.292,0.39,0.507,0.382,4.75,4.91,0.97,1.39,11.5,11.9,-0.4,- - -,1.71,0.306,69.3,5.9,5.59
1,Total,vs R,140.2,- - -,636.0,175.0,42.0,3.0,100.0,96.0,22.0,50.0,3.0,5.0,83.0,0.301,0.365,0.505,0.371,5.31,3.2,1.66,1.41,13.1,7.9,5.2,- - -,1.6,0.321,65.3,5.17,4.71
