,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,287.2,- - -,1197.0,262.0,54.0,10.0,127.0,114.0,28.0,105.0,6.0,7.0,238.0,0.242,0.313,0.391,0.308,7.45,3.29,2.27,0.88,19.9,8.8,11.1,- - -,1.28,0.286,73.8,3.87,4.37
1,Total,vs R,332.0,- - -,1419.0,329.0,66.0,5.0,180.0,161.0,35.0,91.0,3.0,19.0,307.0,0.251,0.311,0.394,0.309,8.32,2.47,3.37,0.95,21.6,6.4,15.2,- - -,1.27,0.304,66.4,3.6,3.64
