,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,687.0,- - -,2944.0,683.0,149.0,37.0,377.0,355.0,95.0,243.0,12.0,14.0,630.0,0.254,0.32,0.448,0.33,8.25,3.18,2.59,1.24,21.4,8.3,13.1,- - -,1.35,0.3,69.8,4.2,4.14
1,Total,vs R,760.1,- - -,3130.0,699.0,116.0,15.0,344.0,315.0,75.0,195.0,9.0,38.0,673.0,0.241,0.3,0.375,0.296,7.97,2.31,3.45,0.89,21.5,6.2,15.3,- - -,1.18,0.29,71.1,3.54,3.59
