,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,27.0,- - -,118.0,31.0,8.0,0.0,24.0,22.0,6.0,7.0,1.0,1.0,21.0,0.282,0.331,0.543,0.357,7.0,2.33,3.0,2.0,17.8,5.9,11.9,- - -,1.41,0.301,49.0,5.38,4.73
1,Total,vs R,28.2,- - -,135.0,39.0,14.0,0.0,22.0,21.0,4.0,13.0,1.0,1.0,26.0,0.322,0.398,0.551,0.401,8.16,4.08,2.0,1.26,19.3,9.6,9.6,- - -,1.81,0.385,65.4,4.62,4.61
