,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,319.0,2.6,1299.0,257.0,41.0,6.0,100.0,92.0,20.0,86.0,7.0,12.0,339.0,0.214,0.275,0.313,0.261,9.56,2.43,3.94,0.56,26.1,6.6,19.5,0.214,1.08,0.282,78.0,2.74,3.23
1,Total,Away,302.1,3.07,1263.0,256.0,41.0,5.0,109.0,103.0,30.0,100.0,7.0,11.0,335.0,0.222,0.293,0.35,0.284,9.97,2.98,3.35,0.89,26.5,7.9,18.6,0.222,1.18,0.287,79.4,3.31,3.37
