,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,308.1,3.53,1323.0,307.0,47.0,9.0,136.0,121.0,23.0,116.0,4.0,15.0,235.0,0.258,0.332,0.373,0.312,6.86,3.39,2.03,0.67,17.8,8.8,9.0,0.258,1.37,0.304,74.4,3.83,4.07
1,Total,Away,307.1,4.1,1330.0,292.0,50.0,8.0,148.0,140.0,31.0,133.0,3.0,12.0,250.0,0.246,0.33,0.387,0.316,7.32,3.89,1.88,0.91,18.8,10.0,8.8,0.246,1.38,0.289,73.4,4.22,4.12
