,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,40.0,- - -,181.0,51.0,18.0,2.0,26.0,25.0,6.0,13.0,0.0,2.0,47.0,0.307,0.365,0.558,0.388,10.58,2.93,3.62,1.35,26.0,7.2,18.8,- - -,1.6,0.398,69.4,3.88,4.0
1,Total,vs R,39.2,- - -,158.0,41.0,10.0,0.0,15.0,15.0,4.0,2.0,0.0,0.0,36.0,0.263,0.272,0.404,0.289,8.17,0.45,18.0,0.91,22.8,1.3,21.5,- - -,1.08,0.319,74.9,2.81,2.87
