,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,27.0,8.0,8.0,3.38,28.0,27.0,0.0,0.0,0.0,0.0,0.0,143.2,581.0,107.0,57.0,54.0,20.0,51.0,2.0,10.0,0.0,0.0,169.0,54.0,549.4499999999999,10.59,3.19,3.31,1.25,29.1,8.8,20.3,0.206,1.1,0.263,79.3,84.0,95.0,3.89
1,2018-08-28,STL,PIT,1.0,1.0,0.0,1.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,74.0,27.75,6.43,0.0,5.0,0.0,21.7,0.0,21.7,0.174,0.57,0.222,75.0,33.0,42.0,1.73
2,2018-08-17,STL,MIL,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,69.0,29.7,10.5,4.5,2.33,0.0,30.4,13.0,17.4,0.15,1.0,0.231,100.0,0.0,57.0,2.32
3,2018-08-05,STL,@PIT,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,73.0,30.299999999999997,10.5,1.5,7.0,0.0,31.8,4.6,27.3,0.15,0.67,0.231,100.0,0.0,45.0,1.82
4,2018-07-25,STL,@CIN,1.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,43.0,20.05,14.4,3.6,4.0,3.6,42.1,10.5,31.6,0.235,1.2,0.286,93.8,137.0,158.0,6.36
5,2018-07-14,STL,CIN,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,63.0,19.45,9.0,5.4,1.67,0.0,25.0,15.0,10.0,0.118,1.0,0.167,100.0,0.0,73.0,2.96
6,2018-07-03,STL,@ARI,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,53.0,18.299999999999997,10.5,1.5,7.0,1.5,29.2,4.2,25.0,0.182,0.83,0.214,43.5,153.0,99.0,3.99
7,2018-06-22,STL,@MIL,1.0,0.0,0.0,1.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,78.0,37.949999999999996,16.71,2.57,6.5,1.29,52.0,8.0,44.0,0.045,0.43,0.0,100.0,33.0,64.0,2.59
8,2018-06-11,STL,SDP,1.0,1.0,0.0,1.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,23.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,65.0,27.125,8.53,1.42,6.0,1.42,26.1,4.4,21.7,0.136,0.63,0.133,100.0,36.0,94.0,3.79
9,2018-05-31,STL,PIT,1.0,0.0,0.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,7.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,41.0,14.65,9.0,0.0,5.0,1.8,21.7,0.0,21.7,0.318,1.4,0.375,60.6,137.0,108.0,4.36
10,2018-05-20,STL,PHI,1.0,1.0,0.0,1.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.2,26.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,82.0,43.6,15.26,1.17,13.0,1.17,50.0,3.9,46.2,0.08,0.39,0.091,100.0,30.0,45.0,1.85
11,2018-05-15,STL,@MIN,1.0,0.0,0.0,1.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,22.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,60.0,15.100000000000003,4.76,1.59,3.0,0.0,13.6,4.6,9.1,0.238,1.06,0.278,83.3,40.0,65.0,2.63
12,2018-04-03,STL,@MIL,1.0,0.0,0.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,60.0,26.65,16.2,1.8,9.0,0.0,42.9,4.8,38.1,0.3,1.4,0.545,85.7,46.0,3.0,0.16
13,2017-09-25,STL,CHC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,74.0,3.16
14,2017-09-13,STL,CIN,1.0,0.0,1.0,6.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,18.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,42.0,7.425000000000001,6.23,4.15,1.5,2.08,16.7,11.1,5.6,0.267,1.38,0.273,71.4,147.0,160.0,6.85
15,2017-09-01,STL,@SFG,1.0,0.0,0.0,11.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,31.0,10.4,13.5,2.25,6.0,2.25,28.6,4.8,23.8,0.4,2.25,0.538,52.6,266.0,97.0,4.16
16,2018-08-22,STL,@LAD,1.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,69.0,30.3,15.0,3.0,5.0,1.5,47.6 %,9.5 %,38.1 %,0.053,0.5,0.0,100.0 %,38.0,74.0,2.99
17,2018-08-11,STL,@KCR,1.0,1.0,0.0,2.57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,65.0,31.95,11.57,3.86,3.0,1.29,36.0 %,12.0 %,24.0 %,0.136,0.86,0.167,87.0 %,65.0,92.0,3.73
18,2018-07-31,STL,COL,1.0,0.0,1.0,6.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,23.0,5.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,45.0,16.275000000000002,11.81,3.38,3.5,1.69,30.4 %,8.7 %,21.7 %,0.238,1.31,0.308,53.6 %,172.0,102.0,4.09
