,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,235.2,- - -,1051.0,236.0,39.0,2.0,122.0,115.0,28.0,129.0,3.0,5.0,236.0,0.257,0.353,0.402,0.334,9.01,4.93,1.83,1.07,22.5,12.3,10.2,- - -,1.55,0.319,75.0,4.38,4.32
1,Total,vs R,289.1,- - -,1197.0,254.0,40.0,2.0,118.0,105.0,23.0,86.0,3.0,19.0,266.0,0.233,0.303,0.341,0.287,8.27,2.68,3.09,0.72,22.2,7.2,15.0,- - -,1.18,0.288,73.8,3.41,3.5
