,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,148.2,- - -,632.0,134.0,32.0,3.0,57.0,55.0,17.0,69.0,1.0,3.0,142.0,0.239,0.326,0.4,0.317,8.6,4.18,2.06,1.03,22.5,10.9,11.6,- - -,1.37,0.292,81.8,4.19,4.62
1,Total,vs R,189.2,- - -,773.0,154.0,38.0,0.0,82.0,78.0,20.0,75.0,1.0,3.0,208.0,0.222,0.301,0.364,0.292,9.87,3.56,2.77,0.95,26.9,9.7,17.2,- - -,1.21,0.287,73.5,3.57,3.78
