,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,25.0,- - -,125.0,30.0,8.0,0.0,21.0,20.0,4.0,24.0,0.0,1.0,16.0,0.3,0.44,0.5,0.407,5.76,8.64,0.67,1.44,12.8,19.2,-6.4,- - -,2.16,0.325,68.8,6.96,7.42
1,Total,vs R,29.1,- - -,148.0,46.0,9.0,0.0,36.0,31.0,9.0,17.0,1.0,2.0,23.0,0.357,0.442,0.651,0.453,7.06,5.22,1.35,2.76,15.5,11.5,4.0,- - -,2.15,0.381,55.3,7.52,5.56
