,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,2.1,- - -,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.086,3.86,3.86,1.0,0.0,12.5,12.5,0.0,- - -,0.43,0.0,100.0,3.59,5.0
1,Total,vs R,4.2,- - -,21.0,4.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0,6.0,0.235,0.381,0.412,0.354,11.57,7.71,1.5,1.93,28.6,19.1,9.5,- - -,1.71,0.3,75.8,5.94,4.22
