,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,165.0,4.69,716.0,171.0,29.0,1.0,101.0,86.0,24.0,58.0,0.0,8.0,129.0,0.263,0.331,0.422,0.329,7.04,3.16,2.22,1.31,18.0,8.1,9.9,0.263,1.39,0.296,66.9,4.67,4.71
1,Total,Away,162.2,3.1,674.0,137.0,18.0,5.0,66.0,56.0,15.0,64.0,3.0,5.0,126.0,0.226,0.307,0.351,0.29,6.97,3.54,1.97,0.83,18.7,9.5,9.2,0.226,1.24,0.263,75.7,4.06,4.46
