,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,514.1,4.37,2174.0,534.0,119.0,6.0,262.0,250.0,69.0,140.0,8.0,15.0,508.0,0.265,0.318,0.437,0.325,8.89,2.45,3.63,1.21,23.4,6.4,16.9,0.265,1.31,0.323,72.1,3.8,3.32
1,Total,Away,542.2,3.1,2162.0,452.0,96.0,12.0,200.0,187.0,46.0,126.0,10.0,18.0,566.0,0.224,0.276,0.356,0.275,9.39,2.09,4.49,0.76,26.2,5.8,20.3,0.224,1.07,0.289,74.5,2.94,3.15
