,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,50.2,- - -,224.0,56.0,9.0,2.0,20.0,19.0,3.0,20.0,3.0,0.0,39.0,0.275,0.341,0.386,0.313,6.93,3.55,1.95,0.53,17.4,8.9,8.5,- - -,1.5,0.327,78.0,3.57,4.61
1,Total,vs R,65.2,- - -,274.0,63.0,19.0,1.0,31.0,30.0,8.0,16.0,2.0,1.0,66.0,0.245,0.295,0.434,0.306,9.05,2.19,4.13,1.1,24.1,5.8,18.2,- - -,1.2,0.301,71.2,3.5,4.16
