,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,68.0,3.97,291.0,67.0,12.0,0.0,31.0,30.0,12.0,28.0,2.0,1.0,72.0,0.256,0.332,0.446,0.334,9.53,3.71,2.57,1.59,24.7,9.6,15.1,0.256,1.4,0.309,82.1,4.61,3.66
1,Total,Away,37.1,2.89,152.0,31.0,5.0,1.0,15.0,12.0,4.0,9.0,0.0,3.0,42.0,0.221,0.285,0.362,0.283,10.13,2.17,4.67,0.96,27.6,5.9,21.7,0.221,1.07,0.287,74.9,3.27,3.33
