,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,20.1,- - -,113.0,34.0,9.0,0.0,22.0,22.0,5.0,18.0,1.0,1.0,12.0,0.362,0.469,0.617,0.457,5.31,7.97,0.67,2.21,10.6,15.9,-5.3,- - -,2.56,0.377,67.4,7.97,7.31
1,Total,vs R,28.0,- - -,110.0,15.0,1.0,0.0,11.0,11.0,4.0,10.0,0.0,4.0,28.0,0.156,0.266,0.295,0.255,9.0,3.21,2.8,1.29,25.5,9.1,16.4,- - -,0.89,0.172,76.9,4.51,4.51
