,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,16.1,3.31,66.0,13.0,2.0,0.0,6.0,6.0,2.0,4.0,0.0,0.0,14.0,0.21,0.258,0.344,0.26,7.71,2.2,3.5,1.1,21.2,6.1,15.1,0.21,1.04,0.239,77.5,3.77,4.55
1,Total,Away,14.2,6.75,67.0,17.0,4.0,0.0,11.0,11.0,4.0,6.0,0.0,0.0,15.0,0.279,0.343,0.541,0.375,9.2,3.68,2.5,2.45,22.4,9.0,13.4,0.279,1.57,0.31,69.0,5.89,4.74
