,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,210.1,3.81,891.0,213.0,45.0,9.0,95.0,89.0,24.0,59.0,4.0,7.0,215.0,0.258,0.314,0.427,0.319,9.2,2.52,3.64,1.03,24.1,6.6,17.5,0.258,1.29,0.323,75.0,3.5,3.75
1,Total,Away,177.0,4.58,761.0,193.0,38.0,4.0,92.0,90.0,24.0,47.0,7.0,3.0,155.0,0.271,0.321,0.444,0.327,7.88,2.39,3.3,1.22,20.4,6.2,14.2,0.271,1.36,0.318,72.1,3.97,4.0
