,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,276.0,- - -,1127.0,244.0,47.0,5.0,103.0,91.0,15.0,64.0,3.0,15.0,224.0,0.233,0.29,0.336,0.277,7.3,2.09,3.5,0.49,19.9,5.7,14.2,- - -,1.12,0.283,72.9,3.03,3.64
1,Total,vs R,483.1,- - -,2132.0,555.0,107.0,12.0,275.0,260.0,62.0,191.0,23.0,4.0,297.0,0.287,0.354,0.455,0.35,5.53,3.56,1.56,1.15,13.9,9.0,5.0,- - -,1.54,0.312,71.6,4.73,4.67
