,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,301.0,- - -,1239.0,268.0,65.0,8.0,119.0,108.0,22.0,102.0,2.0,6.0,251.0,0.237,0.305,0.372,0.299,7.5,3.05,2.46,0.66,20.3,8.2,12.0,- - -,1.23,0.287,74.5,3.44,3.97
1,Total,vs R,298.1,- - -,1228.0,298.0,55.0,2.0,128.0,114.0,28.0,61.0,2.0,9.0,245.0,0.257,0.304,0.387,0.304,7.39,1.84,4.02,0.84,20.0,5.0,15.0,- - -,1.2,0.305,73.0,3.36,3.23
