,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,10.0,3.6,41.0,7.0,1.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,5.0,0.194,0.293,0.389,0.299,4.5,4.5,1.0,1.8,12.2,12.2,0.0,0.194,1.2,0.172,87.0,6.26,5.32
1,Total,Away,12.0,8.25,64.0,20.0,6.0,1.0,11.0,11.0,2.0,10.0,0.0,0.0,11.0,0.37,0.469,0.63,0.464,8.25,7.5,1.1,1.5,17.2,15.6,1.6,0.37,2.5,0.439,69.9,5.99,6.64
