,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,631.2,4.62,2729.0,671.0,140.0,13.0,352.0,324.0,88.0,210.0,5.0,24.0,533.0,0.269,0.333,0.447,0.339,7.59,2.99,2.54,1.25,19.5,7.7,11.8,0.269,1.39,0.311,70.7,4.33,4.21
1,Total,Away,629.0,4.32,2675.0,610.0,137.0,8.0,334.0,302.0,91.0,228.0,7.0,15.0,502.0,0.251,0.321,0.432,0.327,7.18,3.26,2.2,1.3,18.8,8.5,10.3,0.251,1.33,0.282,71.5,4.54,4.35
