,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,76.0,3.79,330.0,66.0,13.0,1.0,32.0,32.0,13.0,42.0,1.0,4.0,61.0,0.232,0.34,0.43,0.333,7.22,4.97,1.45,1.54,18.5,12.7,5.8,0.232,1.42,0.252,85.3,5.59,5.26
1,Total,Away,40.1,6.92,193.0,51.0,14.0,2.0,39.0,31.0,7.0,19.0,2.0,5.0,20.0,0.302,0.397,0.552,0.398,4.46,4.24,1.05,1.56,10.4,9.8,0.5,0.302,1.74,0.31,55.2,6.2,6.06
