,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,54.0,- - -,223.0,53.0,9.0,2.0,21.0,21.0,5.0,12.0,0.0,4.0,45.0,0.256,0.311,0.395,0.307,7.5,2.0,3.75,0.83,20.2,5.4,14.8,- - -,1.2,0.306,77.4,3.58,3.82
1,Total,vs R,68.2,- - -,304.0,59.0,15.0,0.0,39.0,35.0,7.0,41.0,5.0,0.0,84.0,0.224,0.332,0.367,0.305,11.01,5.37,2.05,0.92,27.6,13.5,14.1,- - -,1.46,0.302,67.6,3.82,4.14
