,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,38.1,4.46,157.0,36.0,10.0,1.0,19.0,19.0,10.0,7.0,0.0,1.0,30.0,0.242,0.28,0.531,0.338,7.04,1.64,4.29,2.35,19.1,4.5,14.7,0.242,1.12,0.239,83.3,5.61,5.02
1,Total,Away,23.2,6.08,104.0,23.0,9.0,0.0,16.0,16.0,4.0,14.0,1.0,0.0,17.0,0.256,0.356,0.489,0.36,6.46,5.32,1.21,1.52,16.4,13.5,2.9,0.256,1.56,0.275,66.9,5.69,6.5
