,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,74.0,3.65,305.0,44.0,9.0,0.0,31.0,30.0,7.0,38.0,1.0,3.0,99.0,0.167,0.281,0.286,0.258,12.04,4.62,2.61,0.85,32.5,12.5,20.0,0.167,1.11,0.234,71.8,3.37,3.59
1,Total,Away,77.0,2.34,295.0,33.0,4.0,1.0,22.0,20.0,5.0,37.0,3.0,1.0,109.0,0.128,0.241,0.211,0.209,12.74,4.32,2.95,0.58,37.0,12.5,24.4,0.128,0.91,0.196,76.6,2.65,2.9
