,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,17.1,6.23,80.0,20.0,3.0,0.0,13.0,12.0,2.0,9.0,0.0,3.0,13.0,0.294,0.4,0.433,0.365,6.75,4.67,1.44,1.04,16.3,11.3,5.0,0.294,1.67,0.34,65.1,5.23,5.53
1,Total,Away,17.1,2.6,74.0,17.0,4.0,0.0,6.0,5.0,0.0,7.0,0.0,0.0,18.0,0.254,0.324,0.318,0.287,9.35,3.63,2.57,0.0,24.3,9.5,14.9,0.254,1.38,0.347,75.0,2.29,3.35
