,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,205.0,- - -,890.0,225.0,49.0,5.0,113.0,104.0,35.0,68.0,3.0,9.0,160.0,0.277,0.34,0.483,0.35,7.02,2.99,2.35,1.54,18.0,7.6,10.3,- - -,1.43,0.307,74.7,4.94,5.2
1,Total,vs R,216.2,- - -,900.0,189.0,35.0,1.0,114.0,109.0,43.0,69.0,2.0,10.0,243.0,0.23,0.298,0.436,0.314,10.09,2.87,3.52,1.79,27.0,7.7,19.3,- - -,1.19,0.273,74.1,4.59,4.06
