,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,241.0,- - -,1053.0,208.0,35.0,4.0,99.0,87.0,17.0,123.0,11.0,9.0,280.0,0.226,0.324,0.332,0.293,10.46,4.59,2.28,0.63,26.6,11.7,14.9,- - -,1.37,0.306,76.2,3.34,3.57
1,Total,vs R,284.0,- - -,1242.0,271.0,38.0,3.0,146.0,138.0,33.0,137.0,8.0,6.0,309.0,0.247,0.336,0.384,0.318,9.79,4.34,2.26,1.05,24.9,11.0,13.8,- - -,1.44,0.314,72.9,3.95,3.59
