,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,419.0,- - -,1752.0,397.0,73.0,9.0,195.0,179.0,59.0,132.0,3.0,8.0,374.0,0.246,0.307,0.416,0.312,8.03,2.84,2.83,1.27,21.4,7.5,13.8,- - -,1.26,0.287,75.3,4.18,4.06
1,Total,vs R,450.0,- - -,1921.0,447.0,96.0,9.0,220.0,206.0,73.0,127.0,4.0,26.0,429.0,0.253,0.315,0.448,0.328,8.58,2.54,3.38,1.46,22.3,6.6,15.7,- - -,1.28,0.295,76.3,4.36,4.11
