,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,16.0,7.88,79.0,22.0,7.0,0.0,20.0,14.0,3.0,9.0,1.0,0.0,13.0,0.314,0.392,0.551,0.397,7.31,5.06,1.44,1.69,16.5,11.4,5.1,0.314,1.94,0.352,41.0,5.65,4.53
1,Total,Away,9.1,18.32,56.0,23.0,3.0,0.0,19.0,19.0,4.0,5.0,0.0,1.0,6.0,0.46,0.518,0.76,0.534,5.79,4.82,1.2,3.86,10.7,8.9,1.8,0.46,3.0,0.475,42.7,9.37,6.03
