,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,72.1,4.35,306.0,79.0,16.0,0.0,40.0,35.0,8.0,16.0,1.0,3.0,47.0,0.275,0.32,0.418,0.317,5.85,1.99,2.94,1.0,15.4,5.2,10.1,0.275,1.31,0.306,66.8,4.08,4.67
1,Total,Away,70.2,5.86,315.0,85.0,16.0,4.0,51.0,46.0,10.0,20.0,1.0,3.0,57.0,0.291,0.345,0.481,0.351,7.26,2.55,2.85,1.27,18.1,6.4,11.7,0.291,1.49,0.333,60.6,4.36,4.28
