,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,101.2,3.45,421.0,90.0,10.0,0.0,40.0,39.0,9.0,36.0,0.0,1.0,101.0,0.234,0.303,0.334,0.282,8.94,3.19,2.81,0.8,24.0,8.6,15.4,0.234,1.24,0.296,76.1,3.41,4.32
1,Total,Away,81.0,4.33,344.0,75.0,13.0,3.0,43.0,39.0,15.0,27.0,0.0,0.0,66.0,0.237,0.297,0.44,0.313,7.33,3.0,2.44,1.67,19.2,7.9,11.3,0.237,1.26,0.254,72.8,4.94,4.68
