,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,337.0,4.38,1372.0,309.0,60.0,13.0,171.0,164.0,55.0,70.0,9.0,2.0,316.0,0.238,0.28,0.438,0.305,8.44,1.87,4.51,1.47,23.0,5.1,17.9,0.238,1.12,0.273,69.1,4.02,3.75
1,Total,Away,371.2,4.04,1572.0,373.0,77.0,7.0,178.0,167.0,56.0,105.0,15.0,2.0,317.0,0.255,0.307,0.436,0.318,7.68,2.54,3.02,1.36,20.2,6.7,13.5,0.255,1.29,0.29,75.2,4.26,4.38
