,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,619.1,- - -,2634.0,541.0,123.0,16.0,305.0,276.0,69.0,274.0,13.0,17.0,595.0,0.231,0.317,0.39,0.31,8.65,3.98,2.17,1.0,22.6,10.4,12.2,- - -,1.32,0.281,71.7,4.05,3.95
1,Total,vs R,689.0,- - -,2754.0,548.0,99.0,7.0,272.0,243.0,56.0,177.0,4.0,32.0,584.0,0.215,0.276,0.329,0.268,7.63,2.31,3.3,0.73,21.2,6.4,14.8,- - -,1.05,0.258,71.5,3.39,3.53
