,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,114.2,5.18,494.0,134.0,30.0,5.0,67.0,66.0,18.0,24.0,2.0,3.0,80.0,0.287,0.33,0.498,0.354,6.28,1.88,3.33,1.41,16.2,4.9,11.3,0.287,1.38,0.314,69.2,4.49,4.45
1,Total,Away,101.0,6.06,447.0,135.0,23.0,5.0,70.0,68.0,22.0,25.0,2.0,1.0,50.0,0.321,0.363,0.564,0.392,4.46,2.23,2.0,1.96,11.2,5.6,5.6,0.321,1.58,0.324,69.9,5.76,5.07
