,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,93.2,3.46,385.0,81.0,18.0,0.0,40.0,36.0,11.0,27.0,2.0,9.0,88.0,0.232,0.305,0.382,0.298,8.46,2.59,3.26,1.06,22.9,7.0,15.8,0.232,1.15,0.28,75.8,3.95,4.17
1,Total,Away,92.2,3.5,381.0,68.0,13.0,2.0,41.0,36.0,12.0,37.0,4.0,9.0,90.0,0.203,0.3,0.364,0.29,8.74,3.59,2.43,1.17,23.6,9.7,13.9,0.203,1.13,0.24,75.1,4.38,4.37
