,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,338.2,- - -,1443.0,336.0,55.0,5.0,159.0,145.0,27.0,119.0,22.0,12.0,254.0,0.256,0.327,0.375,0.306,6.75,3.16,2.13,0.72,17.6,8.3,9.3,- - -,1.34,0.3,71.8,3.8,3.95
1,Total,vs R,355.2,- - -,1509.0,354.0,38.0,5.0,160.0,147.0,25.0,114.0,5.0,24.0,269.0,0.258,0.328,0.352,0.303,6.81,2.88,2.36,0.63,17.8,7.6,10.3,- - -,1.32,0.306,72.7,3.67,3.74
