,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,218.2,3.42,901.0,207.0,41.0,8.0,92.0,83.0,22.0,52.0,4.0,7.0,208.0,0.246,0.296,0.395,0.299,8.56,2.14,4.0,0.91,23.1,5.8,17.3,0.246,1.18,0.302,74.0,3.34,3.61
1,Total,Away,174.1,6.61,811.0,235.0,42.0,4.0,142.0,128.0,30.0,56.0,4.0,6.0,147.0,0.314,0.367,0.508,0.374,7.59,2.89,2.63,1.55,18.1,6.9,11.2,0.314,1.67,0.358,60.8,4.73,4.34
