,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,464.0,3.65,1925.0,393.0,86.0,4.0,197.0,188.0,48.0,173.0,5.0,13.0,497.0,0.226,0.301,0.366,0.296,9.64,3.36,2.87,0.93,25.8,9.0,16.8,0.226,1.22,0.289,74.6,3.5,3.62
1,Total,Away,395.0,4.33,1728.0,368.0,84.0,9.0,209.0,190.0,40.0,195.0,6.0,14.0,380.0,0.242,0.336,0.396,0.325,8.66,4.44,1.95,0.91,22.0,11.3,10.7,0.242,1.43,0.299,70.6,4.08,4.26
