,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,162.0,2.78,658.0,131.0,24.0,5.0,51.0,50.0,5.0,56.0,12.0,6.0,154.0,0.22,0.295,0.305,0.262,8.56,3.11,2.75,0.28,23.4,8.5,14.9,0.22,1.15,0.288,76.3,2.77,3.54
1,Total,Away,141.2,3.43,606.0,126.0,22.0,1.0,60.0,54.0,9.0,60.0,9.0,8.0,117.0,0.234,0.324,0.337,0.292,7.43,3.81,1.95,0.57,19.3,9.9,9.4,0.234,1.31,0.284,73.9,3.73,4.02
