,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.2,- - -,28.0,10.0,3.0,0.0,6.0,6.0,1.0,4.0,0.0,0.0,5.0,0.417,0.5,0.667,0.492,9.64,7.71,1.25,1.93,17.9,14.3,3.6,- - -,3.0,0.5,63.5,6.37,6.94
1,Total,vs R,8.1,- - -,37.0,7.0,1.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,10.0,0.219,0.324,0.344,0.301,10.8,4.32,2.5,1.08,27.0,10.8,16.2,- - -,1.32,0.286,75.5,4.12,4.6
