,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,390.1,- - -,1690.0,408.0,64.0,5.0,196.0,183.0,59.0,136.0,16.0,12.0,325.0,0.265,0.33,0.431,0.329,7.49,3.14,2.39,1.36,19.2,8.1,11.2,- - -,1.39,0.301,76.1,4.56,4.16
1,Total,vs R,430.2,- - -,1835.0,444.0,83.0,7.0,244.0,229.0,65.0,128.0,12.0,7.0,406.0,0.261,0.318,0.441,0.326,8.48,2.67,3.17,1.36,22.1,7.0,15.2,- - -,1.33,0.308,68.7,4.14,3.91
