,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,275.1,3.5,1138.0,237.0,49.0,6.0,119.0,107.0,28.0,88.0,4.0,12.0,255.0,0.228,0.299,0.373,0.295,8.34,2.88,2.9,0.92,22.4,7.7,14.7,0.228,1.18,0.277,73.2,3.68,3.81
1,Total,Away,242.0,4.05,1036.0,215.0,48.0,2.0,113.0,109.0,27.0,109.0,8.0,9.0,235.0,0.234,0.324,0.385,0.312,8.74,4.05,2.16,1.0,22.7,10.5,12.2,0.234,1.34,0.287,74.5,4.1,4.07
