,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,866.0,3.81,3625.0,781.0,150.0,27.0,407.0,367.0,86.0,283.0,15.0,23.0,825.0,0.235,0.302,0.38,0.299,8.57,2.94,2.92,0.89,22.8,7.8,14.9,0.235,1.23,0.289,70.4,3.55,3.72
1,Total,Away,830.0,4.25,3600.0,875.0,158.0,17.0,420.0,392.0,104.0,284.0,15.0,25.0,689.0,0.266,0.332,0.426,0.33,7.47,3.08,2.43,1.13,19.1,7.9,11.3,0.266,1.4,0.309,73.6,4.19,4.18
