,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,33.2,- - -,166.0,33.0,5.0,0.0,22.0,21.0,7.0,27.0,0.0,3.0,32.0,0.243,0.38,0.434,0.359,8.55,7.22,1.19,1.87,19.3,16.3,3.0,- - -,1.78,0.268,77.1,6.63,6.26
1,Total,vs R,33.2,- - -,152.0,32.0,3.0,2.0,31.0,29.0,7.0,17.0,0.0,6.0,26.0,0.248,0.367,0.48,0.364,6.95,4.54,1.53,1.87,17.1,11.2,5.9,- - -,1.46,0.26,53.1,6.36,6.13
