,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,204.0,- - -,840.0,180.0,34.0,6.0,100.0,93.0,20.0,65.0,0.0,2.0,254.0,0.233,0.296,0.374,0.293,11.21,2.87,3.91,0.88,30.2,7.7,22.5,- - -,1.2,0.321,67.1,2.89,2.59
1,Total,vs R,710.1,- - -,3026.0,734.0,164.0,18.0,336.0,307.0,84.0,198.0,16.0,24.0,604.0,0.262,0.318,0.428,0.321,7.65,2.51,3.05,1.06,20.0,6.5,13.4,- - -,1.31,0.307,74.0,3.9,3.81
