,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,122.0,2.07,534.0,105.0,10.0,0.0,39.0,28.0,4.0,61.0,6.0,9.0,136.0,0.226,0.333,0.28,0.282,10.03,4.5,2.23,0.3,25.5,11.4,14.1,0.226,1.36,0.312,80.3,2.99,2.99
1,Total,Away,132.1,2.45,537.0,90.0,14.0,1.0,40.0,36.0,6.0,59.0,8.0,10.0,142.0,0.192,0.299,0.268,0.259,9.66,4.01,2.41,0.41,26.4,11.0,15.5,0.192,1.13,0.263,79.0,3.08,3.08
