,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,12.1,2.19,47.0,6.0,1.0,0.0,3.0,3.0,1.0,5.0,0.0,1.0,15.0,0.146,0.255,0.244,0.233,10.95,3.65,3.0,0.73,31.9,10.6,21.3,0.146,0.89,0.2,84.9,3.24,3.12
1,Total,Away,14.1,3.77,56.0,8.0,1.0,0.0,6.0,6.0,1.0,4.0,0.0,2.0,20.0,0.16,0.25,0.24,0.228,12.56,2.51,5.0,0.63,35.7,7.1,28.6,0.16,0.84,0.241,63.5,2.53,3.58
