,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,36.2,4.17,152.0,36.0,5.0,1.0,18.0,17.0,2.0,8.0,0.0,0.0,41.0,0.25,0.289,0.343,0.276,10.06,1.96,5.13,0.49,27.0,5.3,21.7,0.25,1.2,0.337,63.1,2.29,3.18
1,Total,Away,30.1,1.78,126.0,25.0,6.0,0.0,6.0,6.0,1.0,11.0,1.0,2.0,44.0,0.221,0.304,0.304,0.271,13.06,3.26,4.0,0.3,34.9,8.7,26.2,0.221,1.19,0.353,87.4,1.97,2.98
