,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,495.0,4.02,2096.0,461.0,96.0,7.0,230.0,221.0,59.0,179.0,6.0,24.0,511.0,0.244,0.318,0.398,0.312,9.29,3.25,2.85,1.07,24.4,8.5,15.8,0.244,1.29,0.304,74.7,3.86,3.77
1,Total,Away,399.2,3.9,1709.0,356.0,83.0,7.0,189.0,173.0,38.0,175.0,2.0,17.0,408.0,0.235,0.322,0.38,0.309,9.19,3.94,2.33,0.86,23.9,10.2,13.6,0.235,1.33,0.297,72.6,3.78,4.13
