,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,72.1,- - -,318.0,67.0,14.0,3.0,30.0,28.0,12.0,35.0,2.0,4.0,94.0,0.24,0.337,0.451,0.337,11.7,4.35,2.69,1.49,29.6,11.0,18.5,- - -,1.41,0.318,85.2,4.32,3.83
1,Total,vs R,123.0,- - -,527.0,102.0,18.0,2.0,56.0,51.0,24.0,60.0,3.0,1.0,131.0,0.219,0.31,0.422,0.316,9.59,4.39,2.18,1.76,24.9,11.4,13.5,- - -,1.32,0.251,82.7,5.04,4.27
