,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,106.1,3.47,447.0,87.0,18.0,3.0,42.0,41.0,15.0,50.0,5.0,2.0,148.0,0.22,0.311,0.395,0.306,12.53,4.23,2.96,1.27,33.1,11.2,21.9,0.22,1.29,0.31,82.2,3.67,3.21
1,Total,Away,100.1,3.32,421.0,81.0,14.0,4.0,41.0,37.0,9.0,45.0,4.0,5.0,140.0,0.218,0.311,0.352,0.291,12.56,4.04,3.11,0.81,33.3,10.7,22.6,0.218,1.26,0.324,76.0,3.02,3.19
