,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,212.0,3.74,895.0,187.0,37.0,1.0,96.0,88.0,23.0,94.0,1.0,8.0,171.0,0.236,0.323,0.374,0.308,7.26,3.99,1.82,0.98,19.1,10.5,8.6,0.236,1.33,0.274,75.2,4.39,4.19
1,Total,Away,225.0,3.04,944.0,189.0,33.0,3.0,86.0,76.0,16.0,89.0,2.0,8.0,171.0,0.223,0.304,0.329,0.282,6.84,3.56,1.92,0.64,18.1,9.4,8.7,0.223,1.24,0.262,75.9,3.84,4.15
