,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,102.1,3.08,451.0,88.0,18.0,1.0,41.0,35.0,6.0,51.0,5.0,4.0,122.0,0.222,0.318,0.32,0.285,10.73,4.49,2.39,0.53,27.1,11.3,15.7,0.222,1.36,0.306,75.8,3.13,3.99
1,Total,Away,82.1,2.84,337.0,64.0,9.0,3.0,28.0,26.0,9.0,33.0,3.0,2.0,84.0,0.212,0.295,0.353,0.282,9.18,3.61,2.55,0.98,24.9,9.8,15.1,0.212,1.18,0.263,82.2,3.8,4.1
