,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,47.1,2.28,200.0,37.0,2.0,2.0,14.0,12.0,3.0,19.0,3.0,3.0,42.0,0.208,0.296,0.294,0.261,7.99,3.61,2.21,0.57,21.0,9.5,11.5,0.208,1.18,0.256,82.1,3.6,4.48
1,Total,Away,35.2,3.28,155.0,26.0,7.0,0.0,15.0,13.0,0.0,20.0,1.0,5.0,40.0,0.2,0.329,0.254,0.274,10.09,5.05,2.0,0.0,25.8,12.9,12.9,0.2,1.29,0.289,70.6,3.02,4.98
