,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,301.0,120.0,96.0,4.01,313.0,301.0,4.0,3.0,1.0,0.0,0.0,1789.2,7666.0,1735.0,856.0,798.0,200.0,696.0,25.0,22.0,76.0,1.0,1568.0,51.0,5575.975000000001,7.89,3.5,2.25,1.01,20.5,9.1,11.4,0.25,1.36,0.296,73.5,99.0,97.0,4.01
1,2018-08-26,TEX,@SFG,1.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,50.0,9.45,5.4,5.4,1.0,0.0,14.3,14.3,0.0,0.222,1.4,0.267,57.1,121.0,87.0,3.76
2,2018-08-14,TEX,ARI,1.0,0.0,1.0,10.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,18.0,6.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,25.0,-0.8249999999999984,2.7,8.1,0.33,2.7,5.6,16.7,-11.1,0.4,2.7,0.385,65.8,242.0,212.0,9.16
3,2018-08-02,TEX,BAL,1.0,1.0,0.0,8.44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,27.0,9.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,27.0,12.275000000000002,6.75,3.38,2.0,3.38,14.8,7.4,7.4,0.36,2.06,0.368,73.2,189.0,177.0,7.66
4,2018-07-22,TEX,CLE,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,63.0,17.1,1.5,6.0,0.25,0.0,4.4,17.4,-13.0,0.158,1.17,0.167,100.0,0.0,112.0,4.82
5,2018-07-05,TEX,@DET,1.0,1.0,0.0,5.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,23.0,8.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,38.0,12.875000000000002,3.38,1.69,2.0,1.69,8.7,4.4,4.4,0.364,1.69,0.368,65.8,113.0,125.0,5.41
6,2018-06-23,TEX,@MIN,1.0,1.0,0.0,6.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,23.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,35.0,12.275000000000002,5.06,3.38,1.5,3.38,13.0,8.7,4.4,0.286,1.5,0.25,76.9,151.0,186.0,8.03
7,2018-04-08,CIN,@PIT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,3.65,9.0,9.0,1.0,0.0,20.0,20.0,0.0,0.25,2.0,0.333,100.0,0.0,100.0,4.16
8,2018-04-01,CIN,WSN,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0, ,-0.35,9.0,9.0,1.0,9.0,14.3,14.3,0.0,0.5,4.0,0.5,76.9,443.0,415.0,17.16
9,2017-09-10,SEA,LAA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,9.25,9.0,0.0,1.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,100.0,0.0,27.0,1.16
10,2017-08-26,SEA,@NYY,1.0,0.0,1.0,6.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,25.0,4.0,4.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0,43.0,8.700000000000003,6.35,7.94,0.8,1.59,16.0,20.0,-4.0,0.2,1.59,0.2,65.8,151.0,155.0,6.69
11,2017-08-20,SEA,@TBR,1.0,0.0,1.0,4.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,27.0,5.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,48.0,17.325,8.53,4.26,2.0,2.84,22.2,11.1,11.1,0.217,1.26,0.2,96.8,101.0,168.0,7.26
12,2017-08-09,SEA,@OAK,1.0,0.0,0.0,6.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,21.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,33.0,8.025,6.23,4.15,1.5,4.15,14.3,9.5,4.8,0.316,1.85,0.286,96.2,148.0,212.0,9.16
13,2017-07-29,SEA,NYM,1.0,1.0,0.0,1.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,23.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,16.500000000000004,3.18,3.18,1.0,0.0,8.7,8.7,0.0,0.238,1.24,0.263,85.7,38.0,81.0,3.51
14,2017-07-17,SEA,@HOU,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0, ,5.05,0.0,18.0,0.0,0.0,0.0,33.3,-33.3,0.25,3.0,0.25,100.0,0.0,212.0,9.16
