,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,223.0,- - -,945.0,220.0,41.0,7.0,94.0,82.0,18.0,63.0,6.0,5.0,238.0,0.251,0.305,0.378,0.296,9.61,2.54,3.78,0.73,25.2,6.7,18.5,- - -,1.27,0.325,73.8,2.98,3.3
1,Total,vs R,253.2,- - -,1007.0,222.0,37.0,5.0,88.0,79.0,18.0,39.0,0.0,8.0,297.0,0.231,0.27,0.342,0.267,10.54,1.38,7.62,0.64,29.5,3.9,25.6,- - -,1.03,0.316,74.2,2.28,2.44
