,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,1.1,- - -,9.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.429,0.556,0.667,0.487,13.5,13.5,1.0,0.0,22.2,22.2,0.0,- - -,3.75,0.6,60.0,4.66,9.62
1,Total,vs R,4.1,- - -,19.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.263,0.263,0.263,0.231,4.15,0.0,2.0,0.0,10.5,0.0,10.5,- - -,1.15,0.294,60.0,2.24,5.29
